Index,group1,group2,group1.obs,group2.obs,w.value.W,p.wtest,p.count,w.value.noOut.W,p.wtest.noOut,p.count.noOut
1,ST,1,2,0.782575770546473,0.922210796578216,455,2.29044419704258e-29,0.0446034702480149,0,1.05617392626273e-30,0
2,ST,1,3,0.782575770546473,0.890486534791225,846,6.0756118593765e-25,0.0829330457798255,60,1.38283768669891e-30,0.00735294117647059
3,ST,1,4,0.782575770546473,0.865058198033799,1224,4.95613845235915e-21,0.119988236447407,405,5.40207113036995e-25,0.0523594053005818
4,ST,1,5,0.782575770546473,0.934107592114659,147,4.05032407827509e-33,0.0144103519262817,0,3.7217271895067e-31,0
5,ST,1,6,0.782575770546473,0.880169764858628,1109,3.48396531296551e-22,0.108714831879228,170,3.36734305984203e-29,0.0206185567010309
6,ST,1,7,0.782575770546473,0.875718580107014,1668,6.79772763490852e-17,0.163513381041074,966,1.04979671800403e-17,0.12769332452082
7,ST,1,8,0.782575770546473,0.729879690614447,7420,1.15935586318596e-08,0.272620331340065,6433,6.15548885275258e-14,0.177365728900256
8,ST,1,9,0.782575770546473,0.861414154482721,1101,2.0426057141828e-22,0.107930595039702,192,8.99298899663061e-30,0.0223645894001165
9,ST,1,10,0.782575770546473,0.881430333527747,1825,1.52044763184001e-15,0.178904029016763,1283,9.0824518714302e-17,0.14944670937682
10,ST,1,11,0.782575770546473,0.604293826589291,9963,5.47019657845002e-32,0.0233310459758847,8366,3.47059055141394e-31,0.00582293523469994
11,ST,1,12,0.782575770546473,0.889194188775748,968,1.20353075261927e-23,0.0948926575825899,40,2.8149396751737e-30,0.0051150895140665
12,ST,2,3,0.922210796578216,0.890486534791225,7597,9.17153501299408e-10,0.255269091265562,6132,9.22133292174401e-07,0.298076923076923
13,ST,2,4,0.922210796578216,0.865058198033799,8906,2.48250781665736e-20,0.126948338398196,7896,1.9876872010783e-26,0.0464919695688926
14,ST,2,5,0.922210796578216,0.934107592114659,3393,1.9648397419607e-05,0.332614449563768,1781,3.49380326175416e-12,0.208206686930091
15,ST,2,6,0.922210796578216,0.880169764858628,7492,4.22853286329202e-09,0.265562199784335,6118,2.40385944672234e-06,0.30689928628073
16,ST,2,7,0.922210796578216,0.875718580107014,8003,1.36963689109163e-12,0.215469071659641,7023,8.4526265839819e-18,0.132855908136807
17,ST,2,8,0.922210796578216,0.729879690614447,10201,5.51322222553967e-35,0,8372,7.21904019934428e-32,0
18,ST,2,9,0.922210796578216,0.861414154482721,9697,5.54666773371508e-29,0.0494069208901088,8687,5.50694133368723e-27,0.0548362528560548
19,ST,2,10,0.922210796578216,0.881430333527747,6709,5.37406544158724e-05,0.342319380452897,5699,0.00204892009151526,0.37993689478838
20,ST,2,11,0.922210796578216,0.604293826589291,10201,5.46945147401792e-35,0,9009,5.75314895838774e-33,0
21,ST,2,12,0.922210796578216,0.889194188775748,8702,2.08114017525164e-18,0.146946377806097,7237,7.91717960452497e-18,0.135570950788342
22,ST,3,4,0.890486534791225,0.865058198033799,7090,8.31495210255325e-07,0.304970100970493,7020,3.71224512566311e-13,0.196428571428571
23,ST,3,5,0.890486534791225,0.934107592114659,1858,2.89098973447604e-15,0.182139005979806,1438,2.4316161322251e-16,0.159352836879433
24,ST,3,6,0.890486534791225,0.880169764858628,5339,0.283240797364498,0.476619939221645,4935,0.236308501338034,0.470038659793814
25,ST,3,7,0.890486534791225,0.875718580107014,7037,1.55520668558352e-06,0.31016567003235,6914,1.872396844205e-13,0.190777153558052
26,ST,3,8,0.890486534791225,0.729879690614447,9981,3.37462925873248e-32,0.0215665130869523,8832,1.12621258743323e-32,0
27,ST,3,9,0.890486534791225,0.861414154482721,7505,3.09459927934963e-09,0.264287814920106,7505,1.26256052829732e-11,0.225969471947195
28,ST,3,10,0.890486534791225,0.881430333527747,5537,0.146830934669336,0.457210077443388,5422,0.0756952701786794,0.440800330033003
29,ST,3,11,0.890486534791225,0.604293826589291,10201,5.49585566880929e-35,0,9504,7.81692608239326e-34,0
30,ST,3,12,0.890486534791225,0.889194188775748,5948,0.0206636875804395,0.416919909812763,5440,0.00301352811562082,0.384057971014493
31,ST,4,5,0.865058198033799,0.934107592114659,1136,6.62993076534879e-22,0.111361631212626,0,3.44985020537903e-32,0
32,ST,4,6,0.865058198033799,0.880169764858628,3666,0.000276238235151482,0.359376531712577,2292,6.27965130804633e-09,0.259657867905291
33,ST,4,7,0.865058198033799,0.875718580107014,5791,0.0482491143532575,0.567689442211548,4811,0.0146626229820444,0.594023953574515
34,ST,4,8,0.865058198033799,0.729879690614447,9879,5.99301689807882e-31,0.0315655327909029,8320,3.96466059835771e-31,0.0062111801242236
35,ST,4,9,0.865058198033799,0.861414154482721,5215,0.391430423943393,0.488775610234291,4205,0.154025381840558,0.542487215754543
36,ST,4,10,0.865058198033799,0.881430333527747,4284,0.0246847528331095,0.419958827565925,3304,0.000390119577538041,0.359482102056359
37,ST,4,11,0.865058198033799,0.604293826589291,10201,5.48734425058357e-35,0,9009,5.7743953081517e-33,0
38,ST,4,12,0.865058198033799,0.889194188775748,3354,1.30103091414944e-05,0.328791294971081,1934,1.59888634314888e-10,0.23100812231247
39,ST,5,6,0.934107592114659,0.880169764858628,8818,1.73097242153e-19,0.135574943632977,8148,2.69473384803852e-21,0.106382978723404
40,ST,5,7,0.934107592114659,0.875718580107014,7920,5.58618530457791e-12,0.223605528869719,7374,2.42527648910168e-19,0.118575185273727
41,ST,5,8,0.934107592114659,0.729879690614447,10201,5.51657981207439e-35,0,8648,2.3300530549676e-32,0
42,ST,5,9,0.934107592114659,0.861414154482721,10005,1.00718170909889e-32,0.0192138025683757,9494,4.65220722615549e-34,0
43,ST,5,10,0.934107592114659,0.881430333527747,7076,9.82488711112675e-07,0.306342515439663,6712,2.99194647181545e-07,0.293027175057931
44,ST,5,11,0.934107592114659,0.604293826589291,10201,5.47278310111802e-35,0,9306,1.70894719016036e-33,0
45,ST,5,12,0.934107592114659,0.889194188775748,9369,4.29488535110915e-25,0.0815606313106558,8584,1.78324425898374e-31,0.00740055504162812
46,ST,6,7,0.880169764858628,0.875718580107014,6350,0.00131210215033188,0.377512008626605,6350,1.44996016692929e-08,0.264450364878953
47,ST,6,8,0.880169764858628,0.729879690614447,9799,5.48249427631001e-30,0.0394079011861582,8924,7.82468716384008e-33,0
48,ST,6,9,0.880169764858628,0.861414154482721,6867,9.80269226331849e-06,0.326830702872267,6867,4.68068060346409e-07,0.299071144227825
49,ST,6,10,0.880169764858628,0.881430333527747,4897,0.312440050061082,0.480050975394569,4897,0.499009660856941,0.499846891905685
50,ST,6,11,0.880169764858628,0.604293826589291,10201,5.47429813026216e-35,0,9603,5.28686592954523e-34,0
51,ST,6,12,0.880169764858628,0.889194188775748,5745,0.0604161295292157,0.563180080384276,5260,0.0168654549606406,0.589421783953384
52,ST,7,8,0.875718580107014,0.729879690614447,9555,3.72196513302029e-27,0.0633271247916871,7992,8.84239188183491e-29,0.0239374694675134
53,ST,7,9,0.875718580107014,0.861414154482721,4594,0.110595490515418,0.549651994902461,3382,0.00156233676051549,0.623762376237624
54,ST,7,10,0.875718580107014,0.881430333527747,4081,0.00705269896471571,0.400058817762964,2959,2.44059257029677e-05,0.329180109022138
55,ST,7,11,0.875718580107014,0.604293826589291,10201,5.40532706586928e-35,0,8811,1.28523690255966e-32,0
56,ST,7,12,0.875718580107014,0.889194188775748,3135,1.10201361895814e-06,0.30732281148907,1558,2.96189927431808e-13,0.190278456277479
57,ST,8,9,0.729879690614447,0.861414154482721,216,1.79275463662199e-32,0.0211743946671895,0,1.04477137336186e-33,0
58,ST,8,10,0.729879690614447,0.881430333527747,694,1.3065906011206e-26,0.0680325458288403,451,1.26007535857266e-27,0.0485363753766681
59,ST,8,11,0.729879690614447,0.604293826589291,9709,6.30429605947233e-29,0.0482305656308205,8616,9.03663131163587e-27,0.0540184453227932
60,ST,8,12,0.729879690614447,0.889194188775748,155,5.14492902615747e-33,0.0151945887658073,0,4.83017769375358e-32,0
61,ST,9,10,0.861414154482721,0.881430333527747,3791,0.000776796021610283,0.371630232330164,3791,0.000776796021610283,0.371630232330164
62,ST,9,11,0.861414154482721,0.604293826589291,10201,3.12330832694713e-35,0,9999,6.60759451568568e-35,0
63,ST,9,12,0.861414154482721,0.889194188775748,2728,4.88056106902862e-09,0.267424762278208,2223,1.67784343546045e-10,0.239238054240207
64,ST,10,11,0.881430333527747,0.604293826589291,10201,5.48734425058357e-35,0,9999,1.17425478376141e-34,0
65,ST,10,12,0.881430333527747,0.889194188775748,5356,0.269527279537417,0.525046564062347,4946,0.219673236221523,0.53228583727938
66,ST,11,12,0.604293826589291,0.889194188775748,0,5.40652450761482e-35,0,0,3.74945389636687e-33,0
67,NST,1,2,0.598141300937871,0.862358762906853,196,1.66010936157557e-32,0.0192138025683757,0,6.78773464364372e-30,0
68,NST,1,3,0.598141300937871,0.794010212508478,905,2.61620236085589e-24,0.0887167924713263,0,2.73559924275447e-29,0
69,NST,1,4,0.598141300937871,0.769228360923832,904,2.54999559957742e-24,0.0886187628663856,99,1.96802650822579e-28,0.0132459191865132
70,NST,1,5,0.598141300937871,0.883405469597356,28,1.24169383885856e-34,0.00274482893833938,0,4.85794612378577e-29,0
71,NST,1,6,0.598141300937871,0.802522323024262,830,4.06384614083819e-25,0.0813645721007744,276,6.42404046182132e-26,0.0369280171260369
72,NST,1,7,0.598141300937871,0.821678376598872,645,3.56967703452492e-27,0.0632290951867464,0,1.06034354629022e-27,0
73,NST,1,8,0.598141300937871,0.541251625105704,7176,2.88769526903139e-07,0.296539554945594,5808,2.70365147257798e-15,0.146886016451234
74,NST,1,9,0.598141300937871,0.795092068549378,753,3.86961650749057e-26,0.0738162925203411,0,5.5287421596311e-27,0
75,NST,1,10,0.598141300937871,0.800584205170094,1424,4.1769241178046e-19,0.139594157435546,874,2.48064643432106e-18,0.116938720899117
76,NST,1,11,0.598141300937871,0.419738682952778,9319,1.47250203094991e-24,0.0864621115576904,7291,3.90120008228794e-29,0.00477750477750478
77,NST,1,12,0.598141300937871,0.797015272700875,1139,6.96016655511651e-22,0.111655720027448,0,2.6739289185271e-29,0
78,NST,2,3,0.862358762906853,0.794010212508478,7331,3.91171720527869e-08,0.281344966179786,6826,3.76978041841868e-07,0.295998349834984
79,NST,2,4,0.862358762906853,0.769228360923832,8313,5.11085009395313e-15,0.185079894128027,8313,5.11085009395313e-15,0.185079894128027
80,NST,2,5,0.862358762906853,0.883405469597356,2883,4.64757874340824e-08,0.282619351044015,2393,1.11352132033482e-09,0.252053928797135
81,NST,2,6,0.862358762906853,0.802522323024262,6754,3.42407099188517e-05,0.337908048230566,6754,3.42407099188517e-05,0.337908048230566
82,NST,2,7,0.862358762906853,0.821678376598872,7357,2.74949614409899e-08,0.278796196451328,7187,2.20588161455899e-16,0.152876001885903
83,NST,2,8,0.862358762906853,0.541251625105704,10201,5.51322222553967e-35,0,9292,1.92876674023651e-33,0
84,NST,2,9,0.862358762906853,0.795092068549378,8661,3.76897142322222e-18,0.150965591608666,6237,2.12893463940795e-12,0.198019801980198
85,NST,2,10,0.862358762906853,0.800584205170094,6097,0.00822042038319498,0.4023134986766,6097,0.00822042038319498,0.4023134986766
86,NST,2,11,0.862358762906853,0.419738682952778,10201,5.46945147401792e-35,0,9999,1.17034907060558e-34,0
87,NST,2,12,0.862358762906853,0.797015272700875,8614,1.31092354064529e-17,0.155572983040878,8109,1.7111264219854e-16,0.163675742574257
88,NST,3,4,0.794010212508478,0.769228360923832,6512,0.000338848734895996,0.361631212626213,6512,1.58204527320386e-05,0.328382838283828
89,NST,3,5,0.794010212508478,0.883405469597356,1599,1.69269767277103e-17,0.156749338300167,1354,3.82130570608522e-17,0.150044326241135
90,NST,3,6,0.794010212508478,0.802522323024262,4702,0.168876887067395,0.460935202431134,4682,0.339432297319114,0.482879537953795
91,NST,3,7,0.794010212508478,0.821678376598872,5029,0.432102796534228,0.492990883246741,4931,0.00496126789652051,0.611483134920635
92,NST,3,8,0.794010212508478,0.541251625105704,9961,5.96180209290355e-32,0.0235271051857661,8832,1.12621258743323e-32,0
93,NST,3,9,0.794010212508478,0.795092068549378,4968,0.374823764056859,0.487011077345358,3024,0.0195962657769481,0.409090909090909
94,NST,3,10,0.794010212508478,0.800584205170094,4733,0.188366122608356,0.463974120184296,4698,0.354209134502087,0.484529702970297
95,NST,3,11,0.794010212508478,0.419738682952778,10201,5.49585566880929e-35,0,9504,7.81692608239326e-34,0
96,NST,3,12,0.794010212508478,0.797015272700875,5911,0.0255222252905056,0.579452994804431,5406,0.0190895706095902,0.586588541666667
97,NST,4,5,0.769228360923832,0.883405469597356,1150,9.1746384943039e-22,0.112734045681796,1003,9.34056685380753e-22,0.105645670950074
98,NST,4,6,0.769228360923832,0.802522323024262,3535,8.18009995152725e-05,0.346534653465347,3535,8.18009995152725e-05,0.346534653465347
99,NST,4,7,0.769228360923832,0.821678376598872,3800,0.000869753563914681,0.37251249877463,3660,0.0542613033912224,0.431400282885431
100,NST,4,8,0.769228360923832,0.541251625105704,9859,1.04640257204963e-30,0.0335261248897167,9220,1.79533738491742e-32,0.00774860094705123
101,NST,4,9,0.769228360923832,0.795092068549378,3664,0.00025877757990021,0.359180472502696,1960,6.39473775536737e-09,0.252025202520252
102,NST,4,10,0.769228360923832,0.800584205170094,4255,0.0209136199752881,0.417115969022645,4255,0.0209136199752881,0.417115969022645
103,NST,4,11,0.769228360923832,0.419738682952778,10201,5.48734425058357e-35,0,9999,1.17425478376141e-34,0
104,NST,4,12,0.769228360923832,0.797015272700875,4523,0.0822832622067893,0.44338790314675,4018,0.0189805552293289,0.414397689768977
105,NST,5,6,0.883405469597356,0.802522323024262,8340,3.05657104112417e-15,0.182433094794628,7927,3.26082872235522e-16,0.165051611544133
106,NST,5,7,0.883405469597356,0.821678376598872,8094,2.80444542772615e-13,0.206548377610038,7548,4.41814340542625e-26,0.0440729483282675
107,NST,5,8,0.883405469597356,0.541251625105704,10201,5.51657981207439e-35,0,8648,2.3300530549676e-32,0
108,NST,5,9,0.883405469597356,0.795092068549378,10005,1.00718170909889e-32,0.0192138025683757,7238,6.75289043561644e-30,0
109,NST,5,10,0.883405469597356,0.800584205170094,6789,2.39418044261838e-05,0.334477012057641,6383,1.62106128531382e-05,0.327680640404466
110,NST,5,11,0.883405469597356,0.419738682952778,10201,5.47278310111802e-35,0,9306,1.70894719016036e-33,0
111,NST,5,12,0.883405469597356,0.797015272700875,9748,2.18451948963861e-29,0.0444074110381335,8648,4.61225987142892e-28,0.0416666666666667
112,NST,6,7,0.802522323024262,0.821678376598872,5139,0.463533404934026,0.503774139790217,5139,0.00667522759386083,0.605728429985856
113,NST,6,8,0.802522323024262,0.541251625105704,9785,8.04868061738984e-30,0.0407803156553279,9128,2.9337540824249e-31,0.0176495910460611
114,NST,6,9,0.802522323024262,0.795092068549378,5947,0.0204165432400283,0.417017939417704,3955,0.422795340803312,0.491449144914491
115,NST,6,10,0.802522323024262,0.800584205170094,4902,0.316715684095492,0.519458876580727,4902,0.316715684095492,0.519458876580727
116,NST,6,11,0.802522323024262,0.419738682952778,10173,1.25757080978583e-34,0.00274482893833938,9971,2.71345446145685e-34,0.0028002800280028
117,NST,6,12,0.802522323024262,0.797015272700875,6273,0.00237768127530018,0.385060288207039,5768,0.010710558216663,0.405115511551155
118,NST,7,8,0.821678376598872,0.541251625105704,10021,1.05731830574826e-32,0.0176453288893246,7728,1.12675591382414e-30,0
119,NST,7,9,0.821678376598872,0.795092068549378,5230,0.377563527503064,0.48730516616018,1785,3.98961975493857e-07,0.724025974025974
120,NST,7,10,0.821678376598872,0.800584205170094,5046,0.448253448443869,0.505342613469268,3479,0.0176714761556253,0.58993399339934
121,NST,7,11,0.821678376598872,0.419738682952778,10201,5.40532706586928e-35,0,8316,1.09876653997121e-31,0
122,NST,7,12,0.821678376598872,0.797015272700875,5810,0.0438175590813989,0.430447995294579,3705,0.174344985144972,0.540550595238095
123,NST,8,9,0.541251625105704,0.795092068549378,216,1.79275463662199e-32,0.0211743946671895,0,1.24073142925162e-29,0
124,NST,8,10,0.541251625105704,0.800584205170094,825,3.64428270212736e-25,0.080874424076071,582,4.78138867871693e-26,0.0626345243219974
125,NST,8,11,0.541251625105704,0.419738682952778,9004,2.69282470163626e-21,0.117341437114008,7911,6.9266408351437e-19,0.131422924901186
126,NST,8,12,0.541251625105704,0.797015272700875,553,3.21580336848222e-28,0.0542103715322027,0,1.10511072362125e-32,0
127,NST,9,10,0.795092068549378,0.800584205170094,4330,0.0313396169208003,0.424468189393197,3682,0.27164879320703,0.473447344734473
128,NST,9,11,0.795092068549378,0.419738682952778,10201,3.12330832694713e-35,0,7623,1.56731350004705e-30,0
129,NST,9,12,0.795092068549378,0.797015272700875,5210,0.396070545607971,0.510734241741006,4585,0.00317600312231663,0.620265151515151
130,NST,10,11,0.800584205170094,0.419738682952778,10110,8.05494452036109e-34,0.00892069404960298,9908,1.77002109943664e-33,0.0091009100910091
131,NST,10,12,0.800584205170094,0.797015272700875,6010,0.0142767481057376,0.410842074306441,5540,0.0418132800200827,0.428630363036304
132,NST,11,12,0.419738682952778,0.797015272700875,65,3.70299455715471e-34,0.00637192432114499,0,7.6806543884869e-34,0
133,MST,1,2,0.603203448471426,0.842944877679209,226,3.91213138484587e-32,0.0221546907165964,0,1.05617392626273e-30,0
134,MST,1,3,0.603203448471426,0.780219397319471,941,6.31391564686647e-24,0.0922458582491913,82,2.83882032747233e-30,0.0100490196078431
135,MST,1,4,0.603203448471426,0.748939296270981,1040,6.84566002229139e-23,0.10195078913832,319,3.73758210657388e-26,0.0412411118293471
136,MST,1,5,0.603203448471426,0.869921296322688,0,5.40442915404087e-35,0,0,3.7217271895067e-31,0
137,MST,1,6,0.603203448471426,0.779898119393825,910,2.95020032156999e-24,0.0892069404960298,96,3.14698128888791e-30,0.0116434202546998
138,MST,1,7,0.603203448471426,0.826296313266934,530,1.71266093401426e-28,0.0519556906185668,48,7.28402846365873e-29,0.00672268907563025
139,MST,1,8,0.603203448471426,0.53885255198286,7259,1.00438766293198e-07,0.288403097735516,6350,3.76464617266792e-13,0.187979539641944
140,MST,1,9,0.603203448471426,0.777443829390061,753,3.86961650749057e-26,0.0738162925203411,96,4.33289398599807e-31,0.0111822947000582
141,MST,1,10,0.603203448471426,0.785862077266041,1766,4.82057486962561e-16,0.173120282325262,1274,7.39177218923184e-17,0.14839836924869
142,MST,1,11,0.603203448471426,0.408600065143985,9326,1.23841716078088e-24,0.0857759043231056,8156,2.61427505607834e-28,0.0307783719548425
143,MST,1,12,0.603203448471426,0.758108503645864,1257,1.03770757584137e-20,0.12322321341045,132,1.40765479349463e-29,0.0161764705882353
144,MST,2,3,0.842944877679209,0.780219397319471,7511,3.22406556853981e-09,0.263699637290462,6046,2.85064833727175e-06,0.307921245421245
145,MST,2,4,0.842944877679209,0.748939296270981,8601,1.72613566075708e-17,0.156847367905107,7591,1.31131474847467e-22,0.0833232701364569
146,MST,2,5,0.842944877679209,0.869921296322688,2942,1.00787328438853e-07,0.288403097735516,1533,2.35997662471948e-14,0.179214402618658
147,MST,2,6,0.842944877679209,0.779898119393825,7051,1.32088871389721e-06,0.30879325556318,5677,0.000350100264166943,0.356859635210151
148,MST,2,7,0.842944877679209,0.826296313266934,6968,3.44064277895086e-06,0.316929712773258,5988,4.79363490898326e-11,0.216640502354788
149,MST,2,8,0.842944877679209,0.53885255198286,10201,5.51322222553967e-35,0,8372,7.21904019934428e-32,0
150,MST,2,9,0.842944877679209,0.777443829390061,8455,2.56441443327738e-16,0.171159690226448,7445,4.79404693809972e-14,0.18996844739419
151,MST,2,10,0.842944877679209,0.785862077266041,6225,0.00339183093035303,0.389765709244192,5215,0.0535972511159007,0.432597105864433
152,MST,2,11,0.842944877679209,0.408600065143985,10201,5.46945147401792e-35,0,9009,5.75314895838774e-33,0
153,MST,2,12,0.842944877679209,0.758108503645864,8838,1.1095360082508e-19,0.133614351534163,7373,2.19211042074525e-16,0.156021062271062
154,MST,3,4,0.780219397319471,0.748939296270981,6717,4.96703542666785e-05,0.341535143613371,6647,3.57921672722981e-10,0.239125457875458
155,MST,3,5,0.780219397319471,0.869921296322688,1531,4.11921845999785e-18,0.1500833251642,1286,8.24467430648035e-18,0.142508865248227
156,MST,3,6,0.780219397319471,0.779898119393825,4921,0.333185119939267,0.517596314086854,4517,0.360478685099506,0.514926975945017
157,MST,3,7,0.780219397319471,0.826296313266934,4421,0.0509659532248601,0.4333888834428,4323,0.202231365575865,0.53608630952381
158,MST,3,8,0.780219397319471,0.53885255198286,9961,5.96180209290355e-32,0.0235271051857661,8832,1.12621258743323e-32,0
159,MST,3,9,0.780219397319471,0.777443829390061,5240,0.368425497407494,0.486324870110773,5240,0.162738006820829,0.45957095709571
160,MST,3,10,0.780219397319471,0.785862077266041,4735,0.189669143362379,0.464170179394177,4700,0.356072004715421,0.48473597359736
161,MST,3,11,0.780219397319471,0.408600065143985,10201,5.49585566880929e-35,0,9504,7.81692608239326e-34,0
162,MST,3,12,0.780219397319471,0.758108503645864,6419,0.000749796118806203,0.370747965885697,5914,0.000345203163910652,0.358289930555556
163,MST,4,5,0.748939296270981,0.869921296322688,1059,1.0885093763776e-22,0.103813351632193,0,3.44985020537903e-32,0
164,MST,4,6,0.748939296270981,0.779898119393825,3576,0.000120940682494114,0.350553867267915,2202,1.4828955082366e-09,0.249461878327858
165,MST,4,7,0.748939296270981,0.826296313266934,3065,4.74547509563002e-07,0.300460739143221,2085,1.047298273674e-07,0.27276295133438
166,MST,4,8,0.748939296270981,0.53885255198286,9899,3.42445683517024e-31,0.029604940692089,8340,2.06745855710215e-31,0.00382226469182991
167,MST,4,9,0.748939296270981,0.777443829390061,3452,3.38812870851811e-05,0.338398196255269,2442,9.15936429122815e-09,0.265694701338266
168,MST,4,10,0.748939296270981,0.785862077266041,4102,0.00811404607717931,0.402117439466719,3122,6.32049220026176e-05,0.33968012185834
169,MST,4,11,0.748939296270981,0.408600065143985,10201,5.48734425058357e-35,0,9009,5.7743953081517e-33,0
170,MST,4,12,0.748939296270981,0.758108503645864,4902,0.316701760568976,0.480541123419273,3437,0.00591761167928209,0.393429487179487
171,MST,5,6,0.869921296322688,0.779898119393825,8757,6.48485049317882e-19,0.141554749534359,7940,4.13310908115532e-19,0.129194998903268
172,MST,5,7,0.869921296322688,0.826296313266934,7917,5.87299875758822e-12,0.223899617684541,7476,3.99618973774613e-25,0.0531914893617021
173,MST,5,8,0.869921296322688,0.53885255198286,10201,5.51657981207439e-35,0,8648,2.3300530549676e-32,0
174,MST,5,9,0.869921296322688,0.777443829390061,10005,1.00718170909889e-32,0.0192138025683757,9494,4.65220722615549e-34,0
175,MST,5,10,0.869921296322688,0.785862077266041,6756,3.35643189497796e-05,0.337711989020684,6350,2.33151003440512e-05,0.33115651990731
176,MST,5,11,0.869921296322688,0.408600065143985,10201,5.47278310111802e-35,0,9306,1.70894719016036e-33,0
177,MST,5,12,0.869921296322688,0.758108503645864,9783,8.40888628868682e-30,0.0409763748652093,8648,4.61225987142892e-28,0.0416666666666667
178,MST,6,7,0.779898119393825,0.826296313266934,4628,0.127775038529522,0.453681011665523,4628,0.0575219611938397,0.567992145311733
179,MST,6,8,0.779898119393825,0.53885255198286,9785,8.04868061738984e-30,0.0407803156553279,8924,7.82468716384008e-33,0
180,MST,6,9,0.779898119393825,0.777443829390061,5767,0.0536915601273456,0.434663268307029,5767,0.0152624501552824,0.411350413391855
181,MST,6,10,0.779898119393825,0.785862077266041,4715,0.176882563708342,0.462209587295363,4687,0.300212481925131,0.478411758701643
182,MST,6,11,0.779898119393825,0.408600065143985,10173,1.25757080978583e-34,0.00274482893833938,9603,5.28686592954523e-34,0
183,MST,6,12,0.779898119393825,0.758108503645864,6425,0.000713094890388079,0.370159788256053,5920,0.000559302596987428,0.36426116838488
184,MST,7,8,0.826296313266934,0.53885255198286,10093,1.31452926106728e-33,0.0105871973335947,7728,1.12675591382414e-30,0
185,MST,7,9,0.826296313266934,0.777443829390061,6034,0.0120436270355726,0.408489363787864,4317,0.41815946883775,0.491159830268741
186,MST,7,10,0.826296313266934,0.785862077266041,5494,0.171906357599775,0.461425350455838,3923,0.189694894109506,0.537600188590288
187,MST,7,11,0.826296313266934,0.408600065143985,10201,5.40532706586928e-35,0,8316,1.09876653997121e-31,0
188,MST,7,12,0.826296313266934,0.758108503645864,7117,5.97041831627662e-07,0.302323301637094,5020,0.00229586454502136,0.377480158730159
189,MST,8,9,0.53885255198286,0.777443829390061,216,1.79275463662199e-32,0.0211743946671895,0,1.04477137336186e-33,0
190,MST,8,10,0.53885255198286,0.785862077266041,837,4.91902492228524e-25,0.0820507793353593,594,6.63356955991622e-26,0.0639259578131726
191,MST,8,11,0.53885255198286,0.408600065143985,8997,3.1604812757427e-21,0.118027644348593,7904,8.15550902215442e-19,0.132191480017567
192,MST,8,12,0.53885255198286,0.758108503645864,607,1.34112830242483e-27,0.0595039701990001,0,1.10511072362125e-32,0
193,MST,9,10,0.777443829390061,0.785862077266041,4580,0.104360538350491,0.44897559062837,4580,0.104360538350491,0.44897559062837
194,MST,9,11,0.777443829390061,0.408600065143985,10201,3.12330832694713e-35,0,9999,6.60759451568568e-35,0
195,MST,9,12,0.777443829390061,0.758108503645864,6161,0.00519186740068382,0.396039603960396,5656,0.0212645862094518,0.416666666666667
196,MST,10,11,0.785862077266041,0.408600065143985,10110,8.05494452036109e-34,0.00892069404960298,9908,1.77002109943664e-33,0.0091009100910091
197,MST,10,12,0.785862077266041,0.758108503645864,6293,0.00204402501705249,0.383099696108225,5823,0.0073835520848774,0.399443069306931
198,MST,11,12,0.408600065143985,0.758108503645864,65,3.70299455715471e-34,0.00637192432114499,0,7.6806543884869e-34,0
